date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:29	213487/213487	U-----	200	untouched ('OK')	text/html	etag:W/%22341ef-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index-all.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/index-all.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:29	8867/8867	U-----	200	untouched ('OK')	text/html	etag:W/%2222a3-40203b9d8e740%22	http://mediachest.sourceforge.net/mediautil/javadocs/help-doc.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/help-doc.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:29	1341/1341	U-----	200	untouched ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?overview-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexe0d5.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:30	3757/3757	U-----	200	untouched ('OK')	text/html	etag:W/%22ead-40203b9d8e740%22	http://mediachest.sourceforge.net/mediautil/javadocs/allclasses-noframe.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/allclasses-noframe.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:30	7974/7974	U-----	200	untouched ('OK')	text/html	etag:W/%221f26-40203ba06ae00%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/package-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/package-summary.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:31	10808/10808	U-----	200	untouched ('OK')	text/html	etag:W/%222a38-40203b9f76bc0%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/package-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/gen/directio/package-summary.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:31	6063/6063	U-----	200	untouched ('OK')	text/html	etag:W/%2217af-40203ba43b700%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/package-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/package-summary.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:32	10019/10019	U-----	200	untouched ('OK')	text/html	etag:W/%222723-40203ba43b700%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/package-summary.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/package-summary.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/overview-summary.html)
21:23:32	9493/9493	U-----	200	untouched ('OK')	text/html	etag:W/%222515-40203ba43b700%22	http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/package-tree.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/package-tree.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/AbstractImageInfo.html)
21:23:33	1341/1341	U-----	200	untouched ('OK')	text/html	etag:W/%2253d-40203b9e82980%22	http://mediachest.sourceforge.net/mediautil/javadocs/index.html?mediautil/image/jpeg/AbstractImageInfo.html	C:/_Programmierung/kissPhoto/kissPhoto/Doku/MediaUtil/MediaUtil/mediachest.sourceforge.net/mediautil/javadocs/indexcc5f.html	(from http://mediachest.sourceforge.net/mediautil/javadocs/mediautil/image/jpeg/AbstractImageInfo.html)
